batsman,runs,balls,dismissals,strike_rate,average,matches_played,Death,Middle,Powerplay,boundary_pct,dot_ball_pct,dismissal_rate,avg_pp_balls_per_match,avg_middle_balls_per_match,avg_death_balls_per_match
LS Livingstone,1051,699,40,150.3576537911302,26.275,47,204.76190476190476,131.70731707317074,138.01652892561984,69.45765937202664,37.76824034334764,17.475,2.574468085106383,8.72340425531915,3.574468085106383
Lalit Yadav,305,301,15,101.32890365448506,20.333333333333332,21,110.58823529411765,101.08695652173914,78.125,49.18032786885246,42.857142857142854,20.066666666666666,1.5238095238095237,8.761904761904763,4.0476190476190474
Liton Das,4,4,1,100.0,4.0,1,,,100.0,100.0,75.0,4.0,4.0,0.0,0.0
M Ashwin,35,50,8,70.0,4.375,12,81.08108108108108,38.46153846153847,,40.0,54.0,6.25,0.0,1.0833333333333333,3.0833333333333335
M Jansen,141,136,12,103.6764705882353,11.75,20,104.8076923076923,100.0,,48.226950354609926,41.911764705882355,11.333333333333334,0.0,1.6,5.2
M Kaif,259,258,16,100.3875968992248,16.1875,22,120.0,105.17241379310344,56.41025641025641,47.87644787644788,46.51162790697674,16.125,1.7727272727272727,7.909090909090909,2.0454545454545454
M Kartik,113,109,7,103.6697247706422,16.142857142857142,14,101.29870129870129,109.375,,30.08849557522124,29.357798165137616,15.571428571428571,0.0,2.2857142857142856,5.5
M Klinger,73,78,4,93.58974358974359,18.25,4,,82.14285714285714,100.0,49.31506849315068,46.15384615384615,19.5,12.5,7.0,0.0
M Manhas,514,486,24,105.76131687242798,21.416666666666668,38,128.42105263157896,92.9460580912863,83.63636363636363,45.13618677042802,40.534979423868315,20.25,1.4473684210526316,6.342105263157895,5.0
M Markande,48,44,3,109.09090909090908,16.0,10,111.62790697674419,0.0,,54.166666666666664,45.45454545454545,14.666666666666666,0.0,0.1,4.3
M Morkel,126,93,11,135.48387096774192,11.454545454545455,20,139.75903614457832,100.0,,58.730158730158735,37.634408602150536,8.454545454545455,0.0,0.5,4.15
M Muralitharan,20,30,6,66.66666666666666,3.3333333333333335,9,66.66666666666666,,,20.0,56.666666666666664,5.0,0.0,0.0,3.3333333333333335
M Ntini,11,19,1,57.89473684210527,11.0,2,57.89473684210527,,,72.72727272727273,78.94736842105263,19.0,0.0,0.0,9.5
M Prasidh Krishna,9,24,2,37.5,4.5,7,37.5,,,0.0,62.5,12.0,0.0,0.0,3.4285714285714284
M Rawat,55,70,5,78.57142857142857,11.0,11,86.95652173913044,68.18181818181817,0.0,40.0,48.57142857142857,14.0,0.18181818181818182,2.0,4.181818181818182
M Shahrukh Khan,732,517,31,141.58607350096713,23.612903225806452,48,157.0281124497992,128.74493927125505,109.52380952380953,66.12021857923497,38.684719535783366,16.677419354838708,0.4375,5.145833333333333,5.1875
M Theekshana,17,34,3,50.0,5.666666666666667,6,68.18181818181817,16.666666666666664,,35.294117647058826,64.70588235294117,11.333333333333334,0.0,2.0,3.6666666666666665
M Tiwari,3,4,1,75.0,3.0,1,100.0,50.0,,0.0,50.0,4.0,0.0,2.0,2.0
M Vijay,2619,2208,97,118.61413043478262,27.0,105,173.61111111111111,127.77777777777777,111.15819209039547,58.57197403589156,44.70108695652174,22.762886597938145,13.485714285714286,6.857142857142857,0.6857142857142857
M Vohra,1083,863,48,125.49246813441484,22.5625,51,221.42857142857144,122.67657992565056,122.08480565371025,62.23453370267775,45.538818076477405,17.979166666666668,11.098039215686274,5.2745098039215685,0.5490196078431373
M de Lange,1,2,1,50.0,1.0,1,50.0,,,0.0,50.0,2.0,0.0,0.0,2.0
MA Agarwal,2764,2146,119,128.7977632805219,23.22689075630252,125,203.2258064516129,134.23312883435582,117.48135874067938,61.50506512301013,39.70177073625349,18.03361344537815,9.656,6.52,0.992
MA Khote,24,22,2,109.09090909090908,12.0,3,120.0,85.71428571428571,,58.333333333333336,45.45454545454545,11.0,0.0,2.3333333333333335,5.0
MA Starc,111,120,10,92.5,11.1,21,87.05882352941177,105.71428571428572,,39.63963963963964,42.5,12.0,0.0,1.6666666666666667,4.0476190476190474
MA Wood,12,10,2,120.0,6.0,3,120.0,,,83.33333333333334,60.0,5.0,0.0,0.0,3.3333333333333335
MC Henriques,1000,801,38,124.84394506866417,26.31578947368421,54,164.2156862745098,111.25827814569536,111.80555555555556,51.6,35.45568039950062,21.07894736842105,2.6666666666666665,8.38888888888889,3.7777777777777777
MC Juneja,125,134,7,93.28358208955224,17.857142857142858,7,106.25,88.0,111.11111111111111,40.0,40.298507462686565,19.142857142857142,2.5714285714285716,14.285714285714286,2.2857142857142856
MD Mishra,237,213,15,111.26760563380283,15.8,17,142.10526315789474,122.72727272727273,100.78125,60.75949367088608,47.88732394366197,14.2,7.529411764705882,3.8823529411764706,1.1176470588235294
MD Shanaka,26,26,2,100.0,13.0,3,100.0,106.25,0.0,53.84615384615385,46.15384615384615,13.0,0.3333333333333333,5.333333333333333,3.0
MDKJ Perera,14,13,2,107.6923076923077,7.0,2,,,107.6923076923077,85.71428571428571,61.53846153846154,6.5,6.5,0.0,0.0
MEK Hussey,1977,1648,52,119.96359223300972,38.01923076923077,58,189.1304347826087,123.50486787204451,104.67762326169405,55.84218512898331,39.01699029126214,31.692307692307693,13.637931034482758,12.39655172413793,2.3793103448275863
MF Maharoof,177,124,10,142.74193548387098,17.7,14,150.0,123.52941176470588,,57.6271186440678,35.483870967741936,12.4,0.0,2.4285714285714284,6.428571428571429
MG Bracewell,58,49,2,118.36734693877551,29.0,4,92.85714285714286,130.3030303030303,100.0,51.724137931034484,34.69387755102041,24.5,0.5,8.25,3.5
MG Johnson,167,168,14,99.40476190476191,11.928571428571429,28,106.80272108843538,47.61904761904761,,49.101796407185624,47.61904761904761,12.0,0.0,0.75,5.25
MJ Clarke,98,96,6,102.08333333333333,16.333333333333332,6,,68.75,118.75,48.97959183673469,44.79166666666667,16.0,10.666666666666666,5.333333333333333,0.0
MJ Guptill,271,197,12,137.56345177664974,22.583333333333332,13,,130.0,139.4904458598726,68.63468634686348,44.67005076142132,16.416666666666668,12.076923076923077,3.076923076923077,0.0
MJ Lumb,278,198,10,140.4040404040404,27.8,12,,129.26829268292684,143.312101910828,77.6978417266187,48.484848484848484,19.8,13.083333333333334,3.4166666666666665,0.0
MJ McClenaghan,85,73,11,116.43835616438356,7.7272727272727275,20,107.6923076923077,145.0,0.0,72.94117647058823,53.42465753424658,6.636363636363637,0.05,1.0,2.6
MJ Owen,0,2,1,0.0,0.0,1,,,0.0,,100.0,2.0,2.0,0.0,0.0
MJ Santner,110,111,8,99.09909909909909,13.75,19,130.76923076923077,68.75,74.07407407407408,54.54545454545454,48.64864864864865,13.875,1.4210526315789473,1.6842105263157894,2.736842105263158
MJ Suthar,1,2,1,50.0,1.0,1,50.0,,,0.0,50.0,2.0,0.0,0.0,2.0
MK Lomror,527,389,30,135.47557840616966,17.566666666666666,35,150.32679738562092,134.34343434343435,81.57894736842105,59.20303605313093,34.96143958868895,12.966666666666667,1.0857142857142856,5.6571428571428575,4.371428571428571
MK Pandey,3951,3355,135,117.7645305514158,29.266666666666666,161,144.33198380566802,114.77644492911669,110.32132424537488,52.03745887117186,37.824143070044705,24.85185185185185,6.37888198757764,11.391304347826088,3.0683229813664594
MK Tiwary,1695,1489,61,113.83478844862324,27.78688524590164,83,140.14084507042253,105.17448856799037,96.55172413793103,50.97345132743363,38.34788448623237,24.40983606557377,2.7951807228915664,10.012048192771084,5.132530120481928
ML Hayden,1107,839,28,131.94278903456495,39.535714285714285,32,181.13207547169813,135.5263157894737,124.27385892116183,67.57000903342367,43.74255065554231,29.964285714285715,15.0625,9.5,1.65625
MM Ali,1167,865,51,134.91329479768785,22.88235294117647,59,167.06586826347305,131.0,117.67676767676767,67.00942587832049,41.27167630057804,16.96078431372549,3.3559322033898304,8.474576271186441,2.830508474576271
MM Patel,39,41,5,95.1219512195122,7.8,12,102.63157894736842,0.0,,51.28205128205128,43.90243902439025,8.2,0.0,0.25,3.1666666666666665
MM Sharma,125,140,17,89.28571428571429,7.352941176470588,30,97.8021978021978,73.46938775510205,,48.0,50.71428571428571,8.235294117647058,0.0,1.6333333333333333,3.033333333333333
MN Samuels,161,174,12,92.52873563218391,13.416666666666666,14,147.05882352941177,96.94656488549617,34.61538461538461,48.4472049689441,49.42528735632184,14.5,1.8571428571428572,9.357142857142858,1.2142857142857142
MN van Wyk,167,135,3,123.7037037037037,55.666666666666664,5,153.48837209302326,112.3076923076923,103.7037037037037,49.101796407185624,32.592592592592595,45.0,5.4,13.0,8.6
MP Breetzke,14,12,1,116.66666666666667,14.0,1,,,116.66666666666667,71.42857142857143,58.333333333333336,12.0,12.0,0.0,0.0
MP Stoinis,2026,1457,73,139.0528483184626,27.753424657534246,99,167.3828125,125.6115107913669,118.39999999999999,62.58637709772952,36.85655456417296,19.958904109589042,2.525252525252525,7.02020202020202,5.171717171717172
MR Marsh,1292,933,45,138.4780278670954,28.711111111111112,49,148.57142857142858,129.51945080091534,145.5056179775281,67.02786377708978,40.19292604501607,20.733333333333334,7.26530612244898,8.918367346938776,2.857142857142857
MS Bhandage,1,4,1,25.0,1.0,1,,25.0,,0.0,75.0,4.0,0.0,4.0,0.0
MS Bisla,798,737,37,108.27679782903662,21.56756756756757,39,157.57575757575756,111.47540983606557,103.04347826086956,63.90977443609023,50.88195386702849,19.91891891891892,11.794871794871796,6.256410256410256,0.8461538461538461
MS Dhoni,5439,4101,158,132.626188734455,34.424050632911396,241,166.49063850216035,98.55670103092784,75.64102564102564,56.70159955874241,36.11314313582053,25.955696202531644,0.3236514522821577,8.049792531120332,8.643153526970954
MS Gony,99,76,9,130.26315789473685,11.0,15,149.15254237288136,64.70588235294117,,72.72727272727273,51.31578947368421,8.444444444444445,0.0,1.1333333333333333,3.933333333333333
MS Wade,183,185,13,98.91891891891892,14.076923076923077,14,,85.36585365853658,109.70873786407766,56.830601092896174,50.27027027027027,14.23076923076923,7.357142857142857,5.857142857142857,0.0
MV Boucher,394,318,15,123.89937106918238,26.266666666666666,23,154.60526315789474,96.47887323943662,91.66666666666666,52.28426395939086,36.477987421383645,21.2,1.0434782608695652,6.173913043478261,6.608695652173913
MW Short,117,99,6,118.18181818181819,19.5,6,,66.66666666666666,127.38095238095238,71.7948717948718,52.52525252525253,16.5,14.0,2.5,0.0
Mandeep Singh,1706,1418,85,120.31029619181946,20.070588235294117,97,146.42857142857142,116.52021089630931,111.24780316344464,54.630715123094966,39.13963328631876,16.68235294117647,5.865979381443299,5.865979381443299,2.88659793814433
Mashrafe Mortaza,2,2,0,100.0,inf,1,100.0,,,0.0,50.0,inf,0.0,0.0,2.0
Mayank Dagar,0,1,0,0.0,,1,0.0,,,,100.0,inf,0.0,0.0,1.0
Misbah-ul-Haq,117,82,9,142.6829268292683,13.0,8,210.0,111.62790697674419,142.10526315789474,64.95726495726495,37.80487804878049,9.11111111111111,2.375,5.375,2.5
Mohammad Ashraful,2,12,1,16.666666666666664,2.0,1,,,16.666666666666664,0.0,83.33333333333334,12.0,12.0,0.0,0.0
Mohammad Asif,3,6,2,50.0,1.5,2,33.33333333333333,66.66666666666666,,0.0,50.0,3.0,0.0,1.5,1.5
Mohammad Hafeez,64,84,8,76.19047619047619,8.0,8,111.11111111111111,68.42105263157895,75.67567567567568,62.5,60.71428571428571,10.5,4.625,4.75,1.125
Mohammad Nabi,221,157,17,140.76433121019107,13.0,19,140.2173913043478,132.0,173.33333333333334,65.15837104072398,38.21656050955414,9.235294117647058,0.7894736842105263,2.6315789473684212,4.842105263157895
Mohammed Shami,84,93,14,90.32258064516128,6.0,27,88.46153846153845,100.0,,47.61904761904761,49.46236559139785,6.642857142857143,0.0,0.5555555555555556,2.888888888888889
Mohammed Siraj,112,127,10,88.18897637795276,11.2,21,88.18897637795276,,,57.14285714285714,55.90551181102362,12.7,0.0,0.0,6.0476190476190474
Mohit Rathee,1,2,0,50.0,inf,1,50.0,,,0.0,50.0,inf,0.0,0.0,2.0
Mohsin Khan,25,27,2,92.5925925925926,12.5,5,100.0,33.33333333333333,,56.00000000000001,55.55555555555556,13.5,0.0,0.6,4.8
Mujeeb Ur Rahman,12,15,3,80.0,4.0,6,91.66666666666666,33.33333333333333,,66.66666666666666,60.0,5.0,0.0,0.5,2.0
Mukesh Choudhary,6,6,0,100.0,inf,2,100.0,100.0,,66.66666666666666,50.0,inf,0.0,2.0,1.0
Mukesh Kumar,10,20,1,50.0,10.0,5,50.0,,,0.0,50.0,20.0,0.0,0.0,4.0
Musheer Khan,0,3,1,0.0,0.0,1,,0.0,,,100.0,3.0,0.0,3.0,0.0
Mustafizur Rahman,13,24,2,54.166666666666664,6.5,7,54.166666666666664,,,46.15384615384615,66.66666666666666,12.0,0.0,0.0,3.4285714285714284
N Jagadeesan,162,155,9,104.51612903225806,18.0,10,68.75,115.99999999999999,100.0,59.25925925925925,47.096774193548384,17.22222222222222,6.4,7.5,1.6
N Pooran,2293,1433,67,160.0139567341242,34.223880597014926,86,163.03501945525292,159.8997493734336,147.93388429752065,71.26035761011775,37.124912770411726,21.388059701492537,1.4069767441860466,9.279069767441861,5.976744186046512
N Rana,2853,2156,104,132.32838589981446,27.432692307692307,112,170.1195219123506,131.57076205287714,118.578352180937,66.24605678233438,41.28014842300556,20.73076923076923,5.526785714285714,11.482142857142858,2.2410714285714284
N Saini,140,143,11,97.9020979020979,12.727272727272727,10,87.5,108.16326530612245,93.02325581395348,45.714285714285715,47.55244755244755,13.0,8.6,4.9,0.8
N Wadhera,719,522,26,137.73946360153258,27.653846153846153,31,168.35443037974684,134.5959595959596,112.7659574468085,65.92489568845619,39.272030651341,20.076923076923077,1.5161290322580645,12.774193548387096,2.5483870967741935
NA Saini,31,36,3,86.11111111111111,10.333333333333334,6,104.0,50.0,0.0,38.70967741935484,44.44444444444444,12.0,0.16666666666666666,1.6666666666666667,4.166666666666667
ND Doshi,0,13,1,0.0,0.0,1,0.0,,,,100.0,13.0,0.0,0.0,13.0
NJ Maddinson,20,21,3,95.23809523809523,6.666666666666667,3,,,95.23809523809523,80.0,71.42857142857143,7.0,7.0,0.0,0.0
NJ Rimmington,1,1,0,100.0,inf,1,100.0,,,0.0,0.0,inf,0.0,0.0,1.0
NL McCullum,26,23,3,113.04347826086956,8.666666666666666,2,111.11111111111111,120.0,,23.076923076923077,34.78260869565217,7.666666666666667,0.0,2.5,9.0
NLTC Perera,424,326,24,130.06134969325154,17.666666666666668,30,141.26984126984127,115.12605042016806,111.11111111111111,58.490566037735846,39.57055214723926,13.583333333333334,0.6,3.966666666666667,6.3
NM Coulter-Nile,82,75,10,109.33333333333333,8.2,16,123.72881355932203,56.25,,63.41463414634146,52.0,7.5,0.0,1.0,3.6875
NS Naik,31,53,4,58.490566037735846,7.75,4,59.09090909090909,78.57142857142857,41.17647058823529,25.806451612903224,58.490566037735846,13.25,4.25,3.5,5.5
NT Ellis,19,26,4,73.07692307692307,4.75,5,100.0,0.0,,31.57894736842105,53.84615384615385,6.5,0.0,1.4,3.8
NV Ojha,1554,1360,74,114.26470588235293,21.0,94,133.44155844155844,118.21493624772313,98.2107355864811,61.64736164736164,47.647058823529406,18.37837837837838,5.351063829787234,5.840425531914893,3.276595744680851
Naman Dhir,392,226,14,173.4513274336283,28.0,19,192.96875,156.52173913043478,140.3846153846154,72.95918367346938,32.743362831858406,16.142857142857142,2.736842105263158,2.4210526315789473,6.7368421052631575
Navdeep Saini,2,2,1,100.0,2.0,1,100.0,,,0.0,50.0,2.0,0.0,0.0,2.0
Naveen-ul-Haq,18,26,2,69.23076923076923,9.0,4,80.95238095238095,20.0,,44.44444444444444,61.53846153846154,13.0,0.0,1.25,5.25
Niraj Patel,121,124,5,97.58064516129032,24.2,6,160.8695652173913,92.85714285714286,76.27118644067797,51.2396694214876,49.193548387096776,24.8,9.833333333333334,7.0,3.8333333333333335
Nithish Kumar Reddy,485,382,18,126.96335078534031,26.944444444444443,22,166.66666666666669,129.21810699588477,89.87341772151899,56.49484536082474,36.910994764397905,21.22222222222222,3.590909090909091,11.045454545454545,2.727272727272727
Noor Ahmad,20,35,8,57.14285714285714,2.5,11,59.375,33.33333333333333,,40.0,65.71428571428571,4.375,0.0,0.2727272727272727,2.909090909090909
OA Shah,506,405,13,124.93827160493827,38.92307692307692,22,150.27932960893855,102.88461538461537,127.77777777777777,54.1501976284585,36.79012345679013,31.153846153846153,0.8181818181818182,9.454545454545455,8.136363636363637
OC McCoy,8,5,0,160.0,inf,1,160.0,,,75.0,40.0,inf,0.0,0.0,5.0
OF Smith,51,50,3,102.0,17.0,6,120.0,30.0,,66.66666666666666,57.99999999999999,16.666666666666668,0.0,1.6666666666666667,6.666666666666667
P Awana,5,14,3,35.714285714285715,1.6666666666666667,5,35.714285714285715,,,0.0,64.28571428571429,4.666666666666667,0.0,0.0,2.8
P Chopra,8,6,1,133.33333333333331,8.0,1,,133.33333333333331,,100.0,66.66666666666666,6.0,0.0,6.0,0.0
P Dogra,127,141,12,90.0709219858156,10.583333333333334,12,114.0625,70.12987012987013,,36.22047244094488,44.680851063829785,11.75,0.0,6.416666666666667,5.333333333333333
P Dubey,23,33,1,69.6969696969697,23.0,2,58.82352941176471,81.25,,34.78260869565217,51.515151515151516,33.0,0.0,8.0,8.5
P Kumar,340,323,34,105.26315789473684,10.0,57,109.70149253731343,85.1063829787234,75.0,55.88235294117647,48.91640866873065,9.5,0.14035087719298245,0.8245614035087719,4.701754385964913
P Negi,365,301,26,121.26245847176081,14.038461538461538,35,134.55497382198953,100.0,66.66666666666666,55.89041095890411,41.19601328903654,11.576923076923077,0.17142857142857143,2.9714285714285715,5.457142857142857
P Parameswaran,1,3,0,33.33333333333333,inf,2,33.33333333333333,,,0.0,66.66666666666666,inf,0.0,0.0,1.5
P Ray Barman,19,25,1,76.0,19.0,1,0.0,79.16666666666666,,42.10526315789473,48.0,25.0,0.0,24.0,1.0
P Sahu,19,13,0,146.15384615384613,inf,2,146.15384615384613,,,52.63157894736842,30.76923076923077,inf,0.0,0.0,6.5
P Simran Singh,1355,904,52,149.88938053097345,26.057692307692307,52,177.27272727272728,152.83018867924528,146.5546218487395,73.06273062730627,41.26106194690266,17.384615384615383,11.442307692307692,5.096153846153846,0.8461538461538461
PA Patel,2848,2442,127,116.62571662571663,22.4251968503937,136,131.94444444444443,114.72972972972973,116.80981595092024,61.58707865168539,44.26699426699427,19.228346456692915,11.985294117647058,5.4411764705882355,0.5294117647058824
PA Reddy,164,167,10,98.20359281437125,16.4,10,300.0,88.46153846153845,93.63636363636364,43.90243902439025,43.11377245508982,16.7,11.0,5.2,0.5
PBB Rajapaksa,277,201,12,137.81094527363186,23.083333333333332,13,75.0,137.5886524822695,148.0769230769231,64.25992779783394,39.800995024875625,16.75,4.0,10.846153846153847,0.6153846153846154
PC Valthaty,505,432,22,116.89814814814814,22.954545454545453,23,209.0909090909091,122.50000000000001,107.58620689655172,72.07920792079207,53.24074074074075,19.636363636363637,12.608695652173912,5.217391304347826,0.9565217391304348
PD Collingwood,203,159,4,127.67295597484276,50.75,7,180.0,101.05263157894737,136.8421052631579,56.15763546798029,37.735849056603776,39.75,2.7142857142857144,13.571428571428571,6.428571428571429
PD Salt,1056,623,32,169.5024077046549,33.0,34,184.21052631578948,172.83236994219652,167.51740139211137,78.03030303030303,38.84430176565008,19.46875,12.676470588235293,5.088235294117647,0.5588235294117647
PHKD Mendis,92,72,4,127.77777777777777,23.0,5,100.0,164.86486486486487,55.55555555555556,43.47826086956522,34.72222222222222,18.0,1.8,7.4,5.2
PJ Cummins,612,417,33,146.76258992805757,18.545454545454547,48,158.80281690140845,121.96969696969697,0.0,65.68627450980392,40.52757793764988,12.636363636363637,0.020833333333333332,2.75,5.916666666666667
PJ Sangwan,26,47,8,55.319148936170215,3.25,14,59.45945945945946,40.0,,15.384615384615385,57.446808510638306,5.875,0.0,0.7142857142857143,2.642857142857143
PK Garg,273,247,19,110.5263157894737,14.368421052631579,19,158.53658536585365,101.94805194805194,98.07692307692307,43.223443223443226,38.05668016194332,13.0,2.736842105263158,8.105263157894736,2.1578947368421053
PM Sarvesh Kumar,1,2,0,50.0,inf,1,50.0,,,0.0,50.0,inf,0.0,0.0,2.0
PN Mankad,97,75,3,129.33333333333331,32.333333333333336,5,163.63636363636365,130.76923076923077,118.42105263157893,65.97938144329896,42.66666666666667,25.0,7.6,5.2,2.2
PP Chawla,624,580,57,107.58620689655172,10.947368421052632,86,117.05426356589147,86.66666666666667,115.38461538461537,55.12820512820513,45.3448275862069,10.175438596491228,0.1511627906976744,2.0930232558139537,4.5
PP Ojha,16,45,10,35.55555555555556,1.6,19,37.2093023255814,0.0,,0.0,66.66666666666666,4.5,0.0,0.10526315789473684,2.263157894736842
PP Shaw,1892,1321,77,143.22482967448903,24.571428571428573,79,136.36363636363635,145.89235127478756,142.38900634249472,69.66173361522199,39.51551854655564,17.155844155844157,11.974683544303797,4.468354430379747,0.27848101265822783
PR Shah,92,97,8,94.84536082474226,11.5,9,112.5,89.74358974358975,88.23529411764706,52.17391304347826,51.546391752577314,12.125,3.7777777777777777,4.333333333333333,2.6666666666666665
PSP Handscomb,6,12,1,50.0,6.0,1,,50.0,,0.0,50.0,12.0,0.0,12.0,0.0
PV Tambe,18,39,1,46.15384615384615,18.0,6,40.0,66.66666666666666,,22.22222222222222,61.53846153846154,39.0,0.0,1.5,5.0
PVD Chameera,53,46,3,115.21739130434783,17.666666666666668,10,115.55555555555554,100.0,,56.60377358490566,43.47826086956522,15.333333333333334,0.0,0.1,4.5
PVSN Raju,1,1,0,100.0,inf,1,100.0,,,0.0,0.0,inf,0.0,0.0,1.0
PWA Mulder,9,12,1,75.0,9.0,1,90.0,0.0,,44.44444444444444,50.0,12.0,0.0,2.0,10.0
PWH de Silva,81,95,16,85.26315789473684,5.0625,19,98.24561403508771,65.78947368421053,,41.9753086419753,50.526315789473685,5.9375,0.0,2.0,3.0
Pankaj Singh,7,12,2,58.333333333333336,3.5,5,58.333333333333336,,,0.0,50.0,6.0,0.0,0.0,2.4
Parvez Rasool,17,20,2,85.0,8.5,4,85.0,,,23.52941176470588,35.0,10.0,0.0,0.0,5.0
Prince Yadav,5,11,0,45.45454545454545,inf,2,45.45454545454545,,,0.0,54.54545454545454,inf,0.0,0.0,5.5
Priyansh Arya,545,310,18,175.80645161290323,30.27777777777778,18,,193.97590361445782,169.16299559471366,78.1651376146789,38.064516129032256,17.22222222222222,12.61111111111111,4.611111111111111,0.0
Q de Kock,3312,2533,108,130.754046585077,30.666666666666668,115,190.9090909090909,129.39226519337018,127.20685111989461,63.52657004830918,40.26845637583892,23.453703703703702,13.2,7.869565217391305,0.9565217391304348
R Ashwin,833,728,63,114.42307692307692,13.222222222222221,93,127.61394101876675,98.93617021276596,106.84931506849315,51.62064825930373,38.46153846153847,11.555555555555555,0.7849462365591398,3.032258064516129,4.010752688172043
R Bhatia,342,290,29,117.9310344827586,11.793103448275861,47,141.80790960451978,80.53097345132744,,50.877192982456144,37.93103448275862,10.0,0.0,2.404255319148936,3.765957446808511
R Bishnoi,19,17,3,111.76470588235294,6.333333333333333,3,50.0,0.0,128.57142857142858,84.21052631578947,64.70588235294117,5.666666666666667,4.666666666666667,0.3333333333333333,0.6666666666666666
R Dhawan,210,188,10,111.70212765957446,21.0,22,126.3157894736842,76.36363636363637,,54.285714285714285,45.21276595744681,18.8,0.0,2.5,6.045454545454546
R Dravid,2174,1918,77,113.34723670490095,28.233766233766232,82,166.66666666666669,113.36161187698835,105.84795321637428,57.22171113155474,42.700729927007295,24.90909090909091,10.426829268292684,11.5,1.4634146341463414
R McLaren,159,178,8,89.32584269662921,19.875,13,113.11475409836065,79.59183673469387,63.1578947368421,38.9937106918239,42.69662921348314,22.25,1.4615384615384615,7.538461538461538,4.6923076923076925
R Minz,6,16,2,37.5,3.0,2,,37.5,,0.0,68.75,8.0,0.0,8.0,0.0
R Ninan,3,6,1,50.0,3.0,1,50.0,,,0.0,50.0,6.0,0.0,0.0,6.0
R Parag,1570,1156,60,135.81314878892735,26.166666666666668,72,153.02197802197801,126.81159420289856,135.29411764705884,61.78343949044586,37.0242214532872,19.266666666666666,1.4166666666666667,9.583333333333334,5.055555555555555
R Powell,365,261,21,139.84674329501917,17.38095238095238,23,181.3953488372093,99.24242424242425,,70.13698630136986,44.44444444444444,12.428571428571429,0.0,5.739130434782608,5.608695652173913
R Rampaul,51,52,5,98.07692307692307,10.2,7,100.0,93.75,,47.05882352941176,50.0,10.4,0.0,2.2857142857142856,5.142857142857143
R Ravindra,413,298,16,138.59060402684565,25.8125,18,266.66666666666663,144.30379746835442,130.95238095238096,61.98547215496368,35.90604026845637,18.625,11.666666666666666,4.388888888888889,0.5
R Sai Kishore,18,16,3,112.5,6.0,4,112.5,,,66.66666666666666,50.0,5.333333333333333,0.0,0.0,4.0
R Sanjay Yadav,0,2,1,0.0,0.0,1,0.0,,,,100.0,2.0,0.0,0.0,2.0
R Sathish,270,236,16,114.40677966101696,16.875,24,134.4262295081967,99.06542056074767,0.0,45.925925925925924,38.983050847457626,14.75,0.2916666666666667,4.458333333333333,5.083333333333333
R Sharma,66,77,11,85.71428571428571,6.0,19,86.66666666666667,50.0,,57.57575757575758,62.33766233766234,7.0,0.0,0.10526315789473684,3.9473684210526314
R Shepherd,185,93,8,198.9247311827957,23.125,12,217.56756756756758,126.3157894736842,,81.08108108108108,37.634408602150536,11.625,0.0,1.5833333333333333,6.166666666666667
R Shukla,19,23,2,82.6086956521739,9.5,4,81.81818181818183,100.0,,42.10526315789473,43.47826086956522,11.5,0.0,0.25,5.5
R Tewatia,1112,851,49,130.66980023501762,22.693877551020407,76,156.60749506903352,92.58160237388724,85.71428571428571,61.51079136690647,39.01292596944771,17.367346938775512,0.09210526315789473,4.434210526315789,6.671052631578948
R Vinay Kumar,310,289,26,107.26643598615917,11.923076923076923,42,109.62343096234311,96.0,,44.516129032258064,40.830449826989614,11.115384615384615,0.0,1.1904761904761905,5.690476190476191
RA Bawa,19,18,2,105.55555555555556,9.5,3,200.0,84.61538461538461,0.0,21.052631578947366,38.88888888888889,9.0,0.3333333333333333,4.333333333333333,1.3333333333333333
RA Jadeja,3260,2607,123,125.04794783275797,26.504065040650406,194,143.48855564325177,106.86900958466454,118.18181818181819,50.98159509202455,34.330648254698886,21.195121951219512,0.4536082474226804,6.453608247422681,6.530927835051546
RA Tripathi,2291,1707,86,134.21206795547744,26.63953488372093,98,141.29032258064515,131.88044831880447,135.24699599465956,62.243561763422086,38.0199179847686,19.848837209302324,7.642857142857143,8.193877551020408,1.5816326530612246
RD Chahar,129,127,16,101.5748031496063,8.0625,22,112.61261261261262,25.0,,63.565891472868216,55.118110236220474,7.9375,0.0,0.7272727272727273,5.045454545454546
RD Gaikwad,2502,1863,61,134.29951690821255,41.01639344262295,70,168.5897435897436,140.18817204301075,124.19522326064383,59.71223021582733,35.909822866344605,30.540983606557376,13.757142857142858,10.628571428571428,2.2285714285714286
RD Rickelton,388,266,13,145.86466165413535,29.846153846153847,14,,135.82089552238804,149.24623115577887,74.74226804123711,43.609022556390975,20.46153846153846,14.214285714285714,4.785714285714286,0.0
RE Levi,83,74,6,112.16216216216218,13.833333333333334,6,,131.25,106.89655172413792,77.10843373493977,55.4054054054054,12.333333333333334,9.666666666666666,2.6666666666666665,0.0
RE van der Merwe,159,144,12,110.41666666666667,13.25,15,112.7659574468085,116.66666666666667,97.2972972972973,57.861635220125784,45.83333333333333,12.0,2.466666666666667,4.0,3.1333333333333333
RG More,2,2,0,100.0,inf,1,100.0,,,0.0,0.0,inf,0.0,0.0,2.0
